frame,timestamp,wall_clock_time,gesture,confidence,threshold,raw_gesture
365,18.25,17.712952136993408,NoGesture,0.0,0.7,NoGesture
366,18.3,17.760951042175293,NOGESTURE,0.73356025659478,0.7,NOGESTURE
367,18.35,17.808952808380127,NOGESTURE,0.736013955628107,0.7,NOGESTURE
368,18.4,17.85665535926819,NoGesture,0.0,0.7,NoGesture
369,18.45,17.90465545654297,NoGesture,0.0,0.7,NoGesture
370,18.5,17.951656579971313,NoGesture,0.0,0.7,NoGesture
371,18.55,17.998655080795288,NOGESTURE,0.7241907001811586,0.7,NOGESTURE
372,18.6,18.04565691947937,NOGESTURE,0.9052432506927077,0.7,NOGESTURE
373,18.65,18.093656063079834,NOGESTURE,0.8802287682935381,0.7,NOGESTURE
374,18.7,18.138718843460083,NoGesture,0.0,0.7,NoGesture
375,18.75,18.18565607070923,NoGesture,0.0,0.7,NoGesture
376,18.8,18.23265504837036,NoGesture,0.0,0.7,NoGesture
377,18.85,18.280656099319458,NOGESTURE,0.7925288098763752,0.7,NOGESTURE
378,18.9,18.327656745910645,NoGesture,0.0,0.7,NoGesture
379,18.95,18.37565565109253,NoGesture,0.0,0.7,NoGesture
380,19.0,18.423656702041626,NoGesture,0.0,0.7,NoGesture
381,19.05,18.47165608406067,NoGesture,0.0,0.7,NoGesture
382,19.1,18.519656896591187,NoGesture,0.0,0.7,NoGesture
383,19.15,18.56765604019165,NoGesture,0.0,0.7,NoGesture
384,19.2,18.614657163619995,GESTURE,0.823949615883669,0.7,GESTURE
385,19.25,18.662654876708984,GESTURE,0.8567407210873961,0.7,GESTURE
386,19.3,18.70865511894226,NoGesture,0.0,0.7,NoGesture
387,19.35,18.75665545463562,NoGesture,0.0,0.7,NoGesture
388,19.4,18.804656267166138,GESTURE,0.730865985708877,0.7,GESTURE
389,19.45,18.852655172348022,GESTURE,0.7043115307689417,0.7,GESTURE
390,19.5,18.900655269622803,NoGesture,0.0,0.7,NoGesture
391,19.55,18.946654558181763,NoGesture,0.0,0.7,NoGesture
392,19.6,18.99265456199646,NoGesture,0.0,0.7,NoGesture
393,19.65,19.039655923843384,GESTURE,0.756050328677246,0.7,GESTURE
394,19.7,19.086654901504517,GESTURE,0.8957420789314765,0.7,GESTURE
395,19.75,19.133654356002808,GESTURE,0.9477511448453704,0.7,GESTURE
396,19.8,19.17865538597107,GESTURE,0.9176313537202233,0.7,GESTURE
397,19.85,19.225654363632202,GESTURE,0.821676248017975,0.7,GESTURE
398,19.9,19.27265739440918,NoGesture,0.0,0.7,NoGesture
399,19.95,19.319656133651733,GESTURE,0.8248398264276605,0.7,GESTURE
400,20.0,19.36765432357788,GESTURE,0.7963785058886165,0.7,GESTURE
401,20.05,19.41565465927124,GESTURE,0.8515215530115705,0.7,GESTURE
402,20.1,19.46565556526184,GESTURE,0.893185903626571,0.7,GESTURE
403,20.15,19.511654376983643,GESTURE,0.8749686200246808,0.7,GESTURE
404,20.2,19.55865454673767,GESTURE,0.7924297812987845,0.7,GESTURE
405,20.25,19.606654405593872,GESTURE,0.9341008692446846,0.7,GESTURE
406,20.3,19.65465497970581,GESTURE,0.8384146163885033,0.7,GESTURE
407,20.35,19.70165467262268,GESTURE,0.8618524178620568,0.7,GESTURE
408,20.4,19.74865460395813,GESTURE,0.8131782146066956,0.7,GESTURE
409,20.45,19.796656370162964,GESTURE,0.7796748830820833,0.7,GESTURE
410,20.5,19.842655181884766,GESTURE,0.8569398431316652,0.7,GESTURE
411,20.55,19.890655040740967,GESTURE,0.7768771775247567,0.7,GESTURE
412,20.6,19.936418056488037,GESTURE,0.7431335478411103,0.7,GESTURE
413,20.65,19.98341393470764,GESTURE,0.7320278761491441,0.7,GESTURE
414,20.7,20.030414581298828,NoGesture,0.0,0.7,NoGesture
415,20.75,20.078412771224976,NoGesture,0.0,0.7,NoGesture
416,20.8,20.125412464141846,NoGesture,0.0,0.7,NoGesture
417,20.85,20.17241382598877,NoGesture,0.0,0.7,NoGesture
418,20.9,20.219414234161377,NOGESTURE,0.8339419491509538,0.7,NOGESTURE
419,20.95,20.267412424087524,NoGesture,0.0,0.7,NoGesture
420,21.0,20.31541419029236,NoGesture,0.0,0.7,NoGesture
421,21.05,20.363412857055664,NOGESTURE,0.7004335595489046,0.7,NOGESTURE
422,21.1,20.41041398048401,NoGesture,0.0,0.7,NoGesture
423,21.15,20.45641279220581,NOGESTURE,0.7915634349116739,0.7,NOGESTURE
424,21.2,20.506412982940674,NoGesture,0.0,0.7,NoGesture
425,21.25,20.552414178848267,NoGesture,0.0,0.7,NoGesture
426,21.3,20.60041308403015,NoGesture,0.0,0.7,NoGesture
427,21.35,20.65041208267212,NOGESTURE,0.7895375124341616,0.7,NOGESTURE
428,21.4,20.696412801742554,NoGesture,0.0,0.7,NoGesture
429,21.45,20.743412494659424,NoGesture,0.0,0.7,NoGesture
430,21.5,20.791412591934204,NoGesture,0.0,0.7,NoGesture
431,21.55,20.83841347694397,NoGesture,0.0,0.7,NoGesture
432,21.6,20.884414196014404,NoGesture,0.0,0.7,NoGesture
433,21.65,20.931413412094116,NoGesture,0.0,0.7,NoGesture
434,21.7,20.97841477394104,NoGesture,0.0,0.7,NoGesture
435,21.75,21.025413274765015,NoGesture,0.0,0.7,NoGesture
436,21.8,21.07341432571411,NoGesture,0.0,0.7,NoGesture
437,21.85,21.121412754058838,NoGesture,0.0,0.7,NoGesture
438,21.9,21.168412923812866,NoGesture,0.0,0.7,NoGesture
439,21.95,21.215412855148315,NoGesture,0.0,0.7,NoGesture
440,22.0,21.263412952423096,NOGESTURE,0.7449861607858332,0.7,NOGESTURE
441,22.05,21.311412572860718,NoGesture,0.0,0.7,NoGesture
442,22.1,21.35941457748413,NoGesture,0.0,0.7,NoGesture
443,22.15,21.406412601470947,NoGesture,0.0,0.7,NoGesture
444,22.2,21.453412532806396,NoGesture,0.0,0.7,NoGesture
445,22.25,21.499412775039673,NoGesture,0.0,0.7,NoGesture
446,22.3,21.547412872314453,NoGesture,0.0,0.7,NoGesture
447,22.35,21.595412731170654,NOGESTURE,0.7556729463947035,0.7,NOGESTURE
448,22.4,21.643412828445435,NOGESTURE,0.7387643231329187,0.7,NOGESTURE
449,22.45,21.691414833068848,NOGESTURE,0.72260022035947,0.7,NOGESTURE
450,22.5,21.73641276359558,NOGESTURE,0.744704805911538,0.7,NOGESTURE
451,22.55,21.78341293334961,NOGESTURE,0.7597108827151003,0.7,NOGESTURE
452,22.6,21.83141279220581,NoGesture,0.0,0.7,NoGesture
453,22.65,21.879414081573486,NoGesture,0.0,0.7,NoGesture
454,22.7,21.92741560935974,NOGESTURE,0.7331952084918033,0.7,NOGESTURE
455,22.75,21.97541308403015,NoGesture,0.0,0.7,NoGesture
456,22.8,22.023549556732178,NoGesture,0.0,0.7,NoGesture
457,22.85,22.069550275802612,NoGesture,0.0,0.7,NoGesture
458,22.9,22.117549657821655,NoGesture,0.0,0.7,NoGesture
459,22.95,22.165549755096436,NoGesture,0.0,0.7,NoGesture
460,23.0,22.212552309036255,NoGesture,0.0,0.7,NoGesture
461,23.05,22.25955033302307,NoGesture,0.0,0.7,NoGesture
462,23.1,22.307549953460693,NoGesture,0.0,0.7,NoGesture
463,23.15,22.35555148124695,NoGesture,0.0,0.7,NoGesture
464,23.2,22.403550148010254,NoGesture,0.0,0.7,NoGesture
465,23.25,22.451550006866455,NoGesture,0.0,0.7,NoGesture
466,23.3,22.498549699783325,NoGesture,0.0,0.7,NoGesture
467,23.35,22.54655122756958,NoGesture,0.0,0.7,NoGesture
468,23.4,22.594549417495728,NoGesture,0.0,0.7,NoGesture
469,23.45,22.642549514770508,NoGesture,0.0,0.7,NoGesture
470,23.5,22.689549922943115,NoGesture,0.0,0.7,NoGesture
471,23.55,22.737550020217896,NOGESTURE,0.7285934404168165,0.7,NOGESTURE
472,23.6,22.785549879074097,GESTURE,0.8116423421180926,0.7,GESTURE
473,23.65,22.832550048828125,GESTURE,0.7519441011987079,0.7,GESTURE
474,23.7,22.87955141067505,NoGesture,0.0,0.7,NoGesture
475,23.75,22.926549673080444,NOGESTURE,0.7431136074974436,0.7,NOGESTURE
476,23.8,22.973549842834473,NoGesture,0.0,0.7,NoGesture
477,23.85,23.019550323486328,NoGesture,0.0,0.7,NoGesture
478,23.9,23.06754970550537,NoGesture,0.0,0.7,NoGesture
479,23.95,23.11454939842224,NoGesture,0.0,0.7,NoGesture
480,24.0,23.159549713134766,NoGesture,0.0,0.7,NoGesture
481,24.05,23.206549644470215,NoGesture,0.0,0.7,NoGesture
482,24.1,23.253549814224243,NoGesture,0.0,0.7,NoGesture
483,24.15,23.301549673080444,NoGesture,0.0,0.7,NoGesture
484,24.2,23.34955096244812,NoGesture,0.0,0.7,NoGesture
485,24.25,23.3975510597229,NoGesture,0.0,0.7,NoGesture
486,24.3,23.445549726486206,NoGesture,0.0,0.7,NoGesture
487,24.35,23.492550373077393,NOGESTURE,0.7114116858383884,0.7,NOGESTURE
488,24.4,23.53955054283142,NOGESTURE,0.7701935216985736,0.7,NOGESTURE
489,24.45,23.586549997329712,NoGesture,0.0,0.7,NoGesture
490,24.5,23.633549451828003,NoGesture,0.0,0.7,NoGesture
491,24.55,23.68055009841919,GESTURE,0.8606521481676608,0.7,GESTURE
492,24.6,23.72754979133606,NoGesture,0.0,0.7,NoGesture
493,24.65,23.774549961090088,NoGesture,0.0,0.7,NoGesture
494,24.7,23.82254981994629,NoGesture,0.0,0.7,NoGesture
495,24.75,23.870551109313965,NoGesture,0.0,0.7,NoGesture
496,24.8,23.917550325393677,NoGesture,0.0,0.7,NoGesture
497,24.85,23.964550733566284,NOGESTURE,0.7274206190649449,0.7,NOGESTURE
498,24.9,24.011549711227417,NoGesture,0.0,0.7,NoGesture
499,24.95,24.059551239013672,NoGesture,0.0,0.7,NoGesture
500,25.0,24.106863737106323,NOGESTURE,0.7137959045541767,0.7,NOGESTURE
501,25.05,24.15345597267151,NoGesture,0.0,0.7,NoGesture
502,25.1,24.20145606994629,NoGesture,0.0,0.7,NoGesture
503,25.15,24.249456644058228,NoGesture,0.0,0.7,NoGesture
504,25.2,24.29745602607727,NoGesture,0.0,0.7,NoGesture
505,25.25,24.345458030700684,NoGesture,0.0,0.7,NoGesture
506,25.3,24.3924560546875,NoGesture,0.0,0.7,NoGesture
507,25.35,24.44045615196228,NOGESTURE,0.7814268063891057,0.7,NOGESTURE
508,25.4,24.50945544242859,NoGesture,0.0,0.7,NoGesture
509,25.45,24.55245614051819,NoGesture,0.0,0.7,NoGesture
510,25.5,24.60045599937439,NOGESTURE,0.8481327918356689,0.7,NOGESTURE
511,25.55,24.64845609664917,NOGESTURE,0.8235221848466886,0.7,NOGESTURE
512,25.6,24.69545578956604,NOGESTURE,0.8051036399350209,0.7,NOGESTURE
513,25.65,24.742456197738647,NoGesture,0.0,0.7,NoGesture
514,25.7,24.790456295013428,NoGesture,0.0,0.7,NoGesture
515,25.75,24.83845591545105,NOGESTURE,0.8838619378791307,0.7,NOGESTURE
516,25.8,24.88445734977722,NOGESTURE,0.8811534591930464,0.7,NOGESTURE
517,25.85,24.931456565856934,NOGESTURE,0.7457147047731093,0.7,NOGESTURE
518,25.9,24.979456424713135,NOGESTURE,0.91852760018201,0.7,NOGESTURE
519,25.95,25.027457237243652,NOGESTURE,0.8164399869634429,0.7,NOGESTURE
520,26.0,25.074456214904785,NOGESTURE,0.8717139042856135,0.7,NOGESTURE
521,26.05,25.12145686149597,NOGESTURE,0.8911366389654082,0.7,NOGESTURE
522,26.1,25.169456243515015,NOGESTURE,0.7231389037571869,0.7,NOGESTURE
523,26.15,25.206456184387207,NOGESTURE,0.8894768689775908,0.7,NOGESTURE
524,26.2,25.245455980300903,NOGESTURE,0.8964113130491038,0.7,NOGESTURE
525,26.25,25.282456159591675,NOGESTURE,0.9225430685084522,0.7,NOGESTURE
526,26.3,25.31845760345459,NOGESTURE,0.8440956946466815,0.7,NOGESTURE
527,26.35,25.356457710266113,NOGESTURE,0.9412906803183512,0.7,NOGESTURE
528,26.4,25.393455982208252,NOGESTURE,0.9338418604024896,0.7,NOGESTURE
529,26.45,25.430456399917603,NOGESTURE,0.9697997597844051,0.7,NOGESTURE
530,26.5,25.466455936431885,NOGESTURE,0.9020861964828246,0.7,NOGESTURE
531,26.55,25.510456323623657,NOGESTURE,0.9448172053416635,0.7,NOGESTURE
532,26.6,25.55845618247986,NOGESTURE,0.9428281275338825,0.7,NOGESTURE
533,26.65,25.605456352233887,NOGESTURE,0.9008232209838799,0.7,NOGESTURE
534,26.7,25.64845848083496,NOGESTURE,0.8082660744840698,0.7,NOGESTURE
535,26.75,25.687456846237183,NOGESTURE,0.8260505355754694,0.7,NOGESTURE
536,26.8,25.731456756591797,NOGESTURE,0.9286476610391432,0.7,NOGESTURE
537,26.85,25.778456449508667,NOGESTURE,0.9256008504860505,0.7,NOGESTURE
538,26.9,25.826456308364868,NOGESTURE,0.7950636546209953,0.7,NOGESTURE
539,26.95,25.86245632171631,NOGESTURE,0.7257271006819858,0.7,NOGESTURE
540,27.0,25.90545630455017,NOGESTURE,0.9179638379861285,0.7,NOGESTURE
541,27.05,25.953455924987793,NOGESTURE,0.7533770840213664,0.7,NOGESTURE
542,27.1,26.000457525253296,NOGESTURE,0.7680792675009532,0.7,NOGESTURE
543,27.15,26.046456336975098,NOGESTURE,0.704218103920757,0.7,NOGESTURE
544,27.2,26.093456029891968,NOGESTURE,0.8547228638871018,0.7,NOGESTURE
545,27.25,26.14045739173889,NOGESTURE,0.7012323325026915,0.7,NOGESTURE
546,27.3,26.1854887008667,NOGESTURE,0.908043020451691,0.7,NOGESTURE
547,27.35,26.233391284942627,NOGESTURE,0.8383967267708574,0.7,NOGESTURE
548,27.4,26.278391122817993,NOGESTURE,0.8261455156888177,0.7,NOGESTURE
549,27.45,26.315394163131714,NOGESTURE,0.8559304683361767,0.7,NOGESTURE
550,27.5,26.356391429901123,NOGESTURE,0.892716324896221,0.7,NOGESTURE
551,27.55,26.40239119529724,NOGESTURE,0.9024625417242925,0.7,NOGESTURE
